customer_id,name,email,signup_date,country,marketing_source
5012,Ashley Ruiz,cindy82@example.com,2009-02-04,USA,Email Campaign
5013,Dana Jackson,ddavis@example.org,2016-07-12,UK,Referral
5014,Chelsea Brown,tamara11@example.net,2005-04-16,USA,Instagram
5015,Joshua Douglas,maureen26@example.org,1990-11-03,Canada,Google Ads
5016,David Taylor,zroberts@example.net,1977-09-15,UK,Instagram
5017,David Hall,larsonjoshua@example.com,2021-02-23,USA,Instagram
5018,Reginald Snyder,tbauer@example.org,2025-09-16,Germany,Google Ads
5019,Brian Farley,osmith@example.org,2015-02-18,USA,Instagram
5020,Sarah Diaz,melanie34@example.net,2013-03-11,India,Referral
5021,Ann Hopkins,heather63@example.com,1994-05-11,Germany,Facebook Ads
5022,Jared Jacobs,watsonrobert@example.org,1998-01-23,Germany,Facebook Ads
5023,Brandon Palmer,stevensonmadison@example.com,2002-01-13,Canada,Referral
5024,Barbara Powell,ysmith@example.com,1991-10-01,Canada,Referral
5025,Matthew Miranda,deborah86@example.net,2012-09-09,UK,Google Ads
5026,Ann Donaldson,angelahenry@example.com,1979-07-27,Canada,Email Campaign
5027,Carla Oconnell,brian86@example.org,2002-02-08,India,Referral
5028,Tina Wright,gordonolivia@example.net,2021-10-17,China,Referral
5029,Angela Sanchez,garciakelli@example.org,2001-10-05,Japan,Google Ads
5030,William Allen,richard31@example.org,2001-10-14,UK,Instagram
5031,William Sutton,jmoore@example.net,2017-04-22,Canada,Instagram
5032,Mario Young,kelly26@example.com,2021-04-02,China,Email Campaign
5033,Jay Johnson,laurenmoran@example.net,2016-01-20,China,Google Ads
5034,Benjamin Ramirez,bryan38@example.net,2008-10-07,Canada,Organic
5035,Joshua Brown,samantharobinson@example.net,2007-01-03,China,Referral
5036,Roger Ayers,anna09@example.com,1993-02-06,Germany,Facebook Ads
5037,Allen Alvarado,fjimenez@example.net,2000-07-11,Germany,Instagram
5038,John Martin,nguyenstephanie@example.com,2011-07-06,China,Facebook Ads
5039,Suzanne Holmes,huffmichael@example.org,1981-10-19,China,Email Campaign
5040,Jennifer Juarez,wmora@example.com,1991-09-15,Canada,Organic
5041,Karen Roman,kristenjohnson@example.net,2002-03-08,UK,Google Ads
5042,Michael Davis,briannanelson@example.org,1999-04-05,China,Facebook Ads
5043,Alyssa Clark,kelli54@example.org,2013-02-27,Canada,Referral
5044,Kristie Morgan,zlang@example.com,2013-01-31,China,Facebook Ads
5045,Jennifer Vega,joshuayu@example.com,2017-11-15,USA,Email Campaign
5046,Heather Williams,stephen89@example.com,2009-06-16,China,Facebook Ads
5047,John Lyons,campbelladam@example.net,2013-08-15,UK,Instagram
5048,Beverly Mason,ojohnson@example.com,1999-04-02,UK,Google Ads
5049,Joel Lopez,simmonsmelissa@example.org,1989-08-18,Germany,Email Campaign
5050,Mark Bullock,samanthameyer@example.com,1972-11-14,India,Instagram
5051,Miguel Jackson,howardmark@example.com,2005-07-06,China,Google Ads
5052,Christopher Morris,hmccann@example.org,1998-08-15,Japan,Organic
5053,Marissa Pratt,ronald42@example.com,2016-03-06,Canada,Instagram
5054,Andrew Patton,justin88@example.org,2001-12-21,India,Email Campaign
5055,Jessica Parker,hjoseph@example.com,2016-06-12,India,Facebook Ads
5056,Amy Smith,iaguilar@example.net,1991-06-23,UK,Google Ads
5057,Jesse Harrell,clin@example.com,1986-03-27,UK,Organic
5058,Allison Sims,wwilliamson@example.com,2020-05-10,Canada,Instagram
5059,Michael Garcia,greggcarrillo@example.net,1974-08-29,India,Organic
5060,Rebecca Jackson,yli@example.com,2017-12-06,India,Instagram
5061,James Cisneros,corey93@example.com,1986-03-08,Canada,Google Ads
5062,Kimberly Weiss,stevensonaustin@example.org,2017-10-24,India,Google Ads
5063,Sarah Jones,smithtabitha@example.org,1971-06-25,Germany,Referral
5064,Ann Edwards,pwright@example.net,1989-05-23,Canada,Google Ads
5065,Carrie Reyes,lozanodavid@example.com,1984-12-01,Germany,Instagram
5066,Pamela Bishop,williamschristopher@example.com,1974-07-19,India,Instagram
5067,Andrew Carter,nuneztracy@example.com,1993-09-28,Japan,Referral
5068,Dr. Krista Clark,susan32@example.com,2017-06-26,Germany,Google Ads
5069,Kelly Bass,russellpruitt@example.net,2023-10-23,India,Email Campaign
5070,Robin Hall,bromero@example.com,1990-03-11,China,Google Ads
5071,Aaron Soto,kingchristy@example.net,2022-12-27,India,Facebook Ads
5072,Robert Harris,lisalin@example.org,1988-01-30,Japan,Google Ads
5073,Frances Jones,sarah07@example.net,1998-07-17,India,Google Ads
5074,Ashley Sawyer,kholmes@example.net,1998-01-26,China,Facebook Ads
5075,Hannah Miller,grossnicholas@example.net,1997-12-04,USA,Instagram
5076,Vincent Davis,andrea76@example.org,1984-12-19,Germany,Organic
5077,Kenneth Mclaughlin,melissasantana@example.com,1990-12-20,UK,Facebook Ads
5078,Patricia Cook,annbrooks@example.net,2002-04-11,India,Google Ads
5079,Suzanne Rodgers,weaverdavid@example.org,1988-05-08,Canada,Referral
5080,David Paul,conwaysamuel@example.org,1972-12-04,UK,Email Campaign
5081,Victoria Calhoun,robin08@example.org,1988-08-28,Canada,Email Campaign
5082,Adam Keller,conniesanders@example.org,2020-04-14,India,Google Ads
5083,Steven Rodriguez Jr.,rothvincent@example.org,1986-12-27,China,Organic
5084,Elizabeth Peters,williammcdonald@example.com,1971-04-12,China,Google Ads
5085,Jeffrey Watson,harold27@example.net,2025-03-30,China,Instagram
5086,Noah Hammond,heatherblake@example.com,1978-01-22,USA,Referral
5087,William Hanson,michaeldoyle@example.org,2001-10-29,Canada,Email Campaign
5088,Dr. William Mccoy,amartinez@example.org,2025-06-10,Germany,Google Ads
5089,Gerald Cook,cdavis@example.org,2002-09-27,UK,Facebook Ads
5090,Ann Cook MD,dmartinez@example.net,2022-04-16,Germany,Facebook Ads
5091,Stephanie Aguilar,emily49@example.org,1974-08-10,USA,Organic
5092,Tammy Sparks,joshuadiaz@example.com,2006-11-17,Japan,Instagram
5093,Sara Thomas,akrause@example.net,1995-09-25,UK,Organic
5094,Jimmy Matthews,qgarcia@example.org,1974-02-19,India,Facebook Ads
5095,Amanda Reid,edgarkelly@example.net,1970-03-07,China,Organic
5096,Angela Gentry,philip17@example.com,2016-05-14,Japan,Email Campaign
5097,Victoria Gilbert,david67@example.org,1971-04-19,India,Google Ads
5098,Heather Werner,ggraham@example.net,2003-06-26,China,Facebook Ads
5099,Denise Joseph,jilloconnor@example.org,2009-03-28,UK,Instagram
5100,Julie Browning,reynoldshaley@example.net,2019-11-01,Canada,Organic
5101,Raymond Morgan,nicolehaas@example.com,2005-04-19,India,Instagram
5102,Larry Martin,toniholland@example.com,2015-03-28,Germany,Referral
5103,Cynthia Fletcher,colleenwilliams@example.org,2004-03-24,Japan,Google Ads
5104,Karen Garcia,maryclark@example.com,1973-11-17,Germany,Referral
5105,Jennifer Smith,csummers@example.org,2008-05-29,India,Email Campaign
5106,Timothy Williams,mistybailey@example.org,2018-05-14,India,Facebook Ads
5107,Amy Olson,stephanie37@example.com,1996-06-29,India,Facebook Ads
5108,Kimberly Cox,sean68@example.com,1977-07-05,India,Facebook Ads
5109,Donna Wong,ronaldfloyd@example.com,2014-11-08,India,Organic
5110,Robert Hamilton,vincentbrown@example.org,1994-06-30,China,Instagram
5111,Zachary Meyers,kochchristina@example.org,2008-04-01,Germany,Google Ads
5112,Kari Hayes,aweber@example.com,1971-02-11,UK,Instagram
5113,Olivia Robinson,elizabethpetersen@example.org,2011-06-07,UK,Email Campaign
5114,Sean Leonard,danieljohnson@example.net,1994-06-13,China,Email Campaign
5115,Darryl Jackson,jeffreyjohnson@example.org,2003-12-11,Japan,Organic
5116,Christopher Camacho,westrada@example.com,2024-08-01,Germany,Referral
5117,Brenda Guerra,xsoto@example.net,1977-01-25,UK,Email Campaign
5118,Tommy Raymond,brownmitchell@example.com,2020-12-25,Germany,Facebook Ads
5119,Cristian Schneider,jcarpenter@example.org,1998-04-15,USA,Organic
5120,Melvin Hansen,nclark@example.com,1976-12-20,India,Google Ads
5121,Jeffery Mason,janet26@example.net,2021-09-28,Japan,Google Ads
5122,Bobby Edwards,rvargas@example.net,2012-12-06,China,Google Ads
5123,Ryan Maynard,brian45@example.org,2018-06-28,Germany,Instagram
5124,Steven Dunn,erictaylor@example.net,1979-09-17,Canada,Facebook Ads
5125,Nina Cook,annettegeorge@example.net,1999-08-15,China,Instagram
5126,Kelsey Valdez,shari80@example.org,2014-01-15,Japan,Organic
5127,Daniel Franco,robertburch@example.org,2000-06-16,Germany,Facebook Ads
5128,Kerri Bennett,edward61@example.org,2017-08-09,USA,Email Campaign
5129,Victoria Santos,mwilliams@example.org,1971-04-15,India,Instagram
5130,Mary Dominguez,michael02@example.org,1970-04-29,Canada,Google Ads
5131,Christine Sanchez,timothy85@example.com,2014-06-29,USA,Email Campaign
5132,Joseph Raymond,lisa63@example.com,2016-12-04,UK,Email Campaign
5133,Brian Walton,singhtyler@example.net,1970-05-17,UK,Referral
5134,Melissa Graham,ruthramos@example.com,1995-10-05,Germany,Facebook Ads
5135,Nicole Pierce,garrettashley@example.net,2018-04-04,Germany,Instagram
5136,Lori Hernandez,kristenmeyer@example.net,1994-03-18,Canada,Referral
5137,Danielle Hess,rebecca04@example.com,2013-12-15,UK,Organic
5138,Jennifer Clarke,williamharvey@example.net,1980-04-28,Japan,Organic
5139,Eric Castro,portiz@example.com,1998-03-19,India,Google Ads
5140,Timothy Carpenter,fsnyder@example.net,2012-02-01,Canada,Email Campaign
5141,Donald Wilkerson,millsomar@example.net,2020-05-22,Canada,Google Ads
5142,John Francis,dcarrillo@example.org,1985-11-15,Germany,Google Ads
5143,Albert Cortez,rmckenzie@example.net,2007-02-11,India,Organic
5144,Austin Short,adammorris@example.net,2022-07-11,Japan,Google Ads
5145,Johnny Wilson,pamelamay@example.org,2013-10-05,Japan,Google Ads
5146,Laurie Lester,markbrown@example.com,2013-12-03,Canada,Referral
5147,Sarah Kim,jenniferwilson@example.com,2017-04-25,Japan,Email Campaign
5148,William Baker,hritter@example.com,1999-06-28,USA,Email Campaign
5149,Kayla Frazier,nancy39@example.org,2018-03-31,USA,Organic
5150,Erin Jones,johnnymaddox@example.com,1981-10-13,Japan,Facebook Ads
5151,Susan Lee,ymoon@example.net,1985-04-25,Germany,Referral
5152,Carolyn Andrews,cheryldavis@example.com,2002-04-16,Canada,Email Campaign
5153,Stephanie Patrick,kaylatownsend@example.com,2002-12-20,Japan,Organic
5154,Kimberly Mercado,fcohen@example.com,1985-06-28,UK,Google Ads
5155,Vicki Spence,stephen86@example.net,1988-08-04,Germany,Organic
5156,Andrew Burgess,hannadarius@example.net,1992-05-11,India,Instagram
5157,Jeffrey Lamb,carl66@example.org,2002-11-13,India,Facebook Ads
5158,Lori Braun,elizabeth64@example.com,1970-12-30,Canada,Instagram
5159,John Williamson,weberkatherine@example.org,2001-06-05,USA,Google Ads
5160,Carolyn Young,jennaaguirre@example.com,1980-09-25,India,Referral
5161,Damon Martinez DDS,khickman@example.org,1993-07-11,UK,Organic
5162,Stephen Novak,kcasey@example.org,1991-02-04,Canada,Instagram
5163,Lauren Potter,kathleenrowland@example.org,2002-01-04,USA,Email Campaign
5164,Peter Moore,laura30@example.net,2006-06-01,UK,Facebook Ads
5165,Cathy Hall,perezgregg@example.org,1972-02-16,India,Email Campaign
5166,Olivia Leonard,ann50@example.net,2000-04-06,Canada,Organic
5167,Jennifer Lucas,josephmunoz@example.com,2007-07-07,China,Email Campaign
5168,Audrey Johnson,shelly68@example.net,2022-09-02,Germany,Instagram
5169,Denise Jones,hickseric@example.com,1977-05-23,UK,Referral
5170,Maria Vang,lpitts@example.com,2002-07-29,India,Organic
5171,Brandon Morrow,bishopjeffery@example.net,2017-05-29,Germany,Facebook Ads
5172,Kathleen Chan,kellywhite@example.net,1977-05-16,China,Email Campaign
5173,James Chapman,brendabennett@example.com,1999-01-14,USA,Google Ads
5174,Laura Fernandez,qfowler@example.com,1974-10-27,Germany,Google Ads
5175,Charles Griffith,victoria57@example.com,1982-08-21,China,Organic
5176,Michael Rodriguez,johnnythompson@example.org,2019-01-17,USA,Facebook Ads
5177,Scott Peterson,sboone@example.net,1970-01-04,Canada,Facebook Ads
5178,Hayley Sawyer,gvance@example.com,1970-09-17,India,Organic
5179,Mary Fowler,carneysabrina@example.net,2000-08-11,Canada,Email Campaign
5180,Clifford Castillo,frank94@example.net,1991-12-26,UK,Instagram
5181,Jessica Davis,campbellernest@example.org,2011-08-08,India,Organic
5182,Nicole Hudson,mercerian@example.com,2016-09-10,UK,Email Campaign
5183,David Tate,brian16@example.net,2008-07-15,India,Facebook Ads
5184,Julia Cortez,fraziermichael@example.org,1980-09-08,Japan,Facebook Ads
5185,Tonya Ferguson,mitchellsusan@example.net,2016-11-13,Germany,Facebook Ads
5186,Pamela Kim,adamsjesus@example.net,2014-11-11,Germany,Organic
5187,Todd Brown,christopherbenton@example.net,1985-10-08,China,Google Ads
5188,Christopher Villanueva,townsendheather@example.com,1982-02-22,UK,Google Ads
5189,Nicholas Turner,cervantesfred@example.com,2022-04-06,USA,Instagram
5190,Matthew Krueger,linda97@example.com,2016-04-30,UK,Organic
5191,Kristen Thompson,barnesjennifer@example.com,1988-11-12,USA,Referral
5192,Harold Jackson,lopezsharon@example.org,1996-01-04,UK,Referral
5193,Vanessa Dickerson,tamaragibson@example.com,1970-09-27,Japan,Google Ads
5194,Sarah Russell,ydixon@example.net,1981-04-08,UK,Facebook Ads
5195,Joshua Chavez,cholden@example.net,1981-05-02,Japan,Facebook Ads
5196,Gina Wallace,jenniferhall@example.com,2006-02-23,China,Google Ads
5197,Lawrence Henderson,tgutierrez@example.org,1983-08-05,Canada,Instagram
5198,Kim Fisher,gbennett@example.net,2014-05-09,Germany,Referral
5199,Scott Hernandez,jessicacastaneda@example.net,1982-04-17,USA,Organic
5200,Shawn Garcia,russell71@example.org,2021-04-10,Japan,Google Ads
5201,Danielle Payne,thomas67@example.net,2007-06-01,Canada,Google Ads
5202,Vanessa Rodriguez,ernest72@example.org,1998-10-20,Germany,Facebook Ads
5203,Zachary Sanchez,zachary99@example.org,1998-03-20,UK,Referral
5204,Eric Rodriguez DDS,garygray@example.com,1997-08-26,Japan,Google Ads
5205,Curtis Pacheco,joshua38@example.net,1996-07-30,Canada,Instagram
5206,John Johnson,stephanie03@example.org,1999-04-07,Canada,Instagram
5207,Megan Shaw,anitataylor@example.net,2019-04-25,India,Instagram
5208,Daniel Mills,donna19@example.net,1987-02-20,Germany,Google Ads
5209,Joseph Moore,umorse@example.org,1972-03-27,Japan,Facebook Ads
5210,Paul Anderson,mark47@example.net,1997-04-10,India,Email Campaign
5211,Peter Smith,colemandaniel@example.net,1992-01-05,Japan,Instagram
5212,Nancy Davis,sylvia96@example.org,1994-06-06,India,Facebook Ads
5213,Isaac Garcia MD,paula24@example.net,1985-07-31,Germany,Email Campaign
5214,Robert Ryan,nancy83@example.net,2010-09-01,India,Email Campaign
5215,Angela Romero,gwilliams@example.net,2006-10-28,India,Email Campaign
5216,Mrs. Anna Crawford,jhale@example.net,2005-05-10,USA,Email Campaign
5217,Cindy Reilly,drew48@example.com,1982-03-17,UK,Organic
5218,Thomas Evans,jessica61@example.net,2003-03-11,China,Organic
5219,Gabriel Jackson,lkeith@example.com,2002-03-23,Canada,Email Campaign
5220,Kevin Keller,buchanantonya@example.com,1977-09-08,Japan,Organic
5221,Katrina Johnson,lindawright@example.net,1978-05-21,USA,Organic
5222,Tammy Love,obrienmelissa@example.net,2017-10-05,China,Organic
5223,Sarah Schmidt,denise19@example.com,2024-12-08,Canada,Email Campaign
5224,Brenda Baker,laura12@example.net,1988-09-03,India,Instagram
5225,Miguel Carson,coreybarnes@example.org,2005-12-24,USA,Email Campaign
5226,Jennifer Morgan,rickyvelez@example.org,2010-05-24,UK,Google Ads
5227,Kristen Cook,kimberly79@example.net,1999-12-29,Canada,Email Campaign
5228,Jessica Long,deborah76@example.net,1971-08-02,Germany,Google Ads
5229,Melissa Taylor,beanmichael@example.com,1992-07-18,UK,Email Campaign
5230,Erica Myers,pjones@example.com,1990-08-20,UK,Referral
5231,Jennifer Dunn,qperkins@example.org,1991-07-03,Canada,Instagram
5232,Jonathan Hill,deannabecker@example.net,1984-04-03,Germany,Instagram
5233,Katherine Bray,debra81@example.org,1992-03-12,China,Email Campaign
5234,Daniel Hunter MD,mhernandez@example.org,1996-03-18,Canada,Email Campaign
5235,Angela Cox,steinnathaniel@example.net,1978-03-27,India,Google Ads
5236,James Ramirez,howardandrea@example.com,2011-09-08,India,Referral
5237,Lauren Cummings,michelleedwards@example.net,1988-11-25,Japan,Instagram
5238,James Ramirez,qbradley@example.org,2024-04-15,Japan,Email Campaign
5239,Jeanne Vega,michaelherring@example.net,1990-04-03,Germany,Facebook Ads
5240,Mrs. Whitney Huffman DDS,stephensonjoseph@example.net,2010-05-18,Japan,Google Ads
5241,Anthony Rogers,thomaswilliam@example.net,2021-03-28,Canada,Referral
5242,Lori Ferguson PhD,morrisrebecca@example.com,2015-11-05,UK,Email Campaign
5243,Nicole Campbell,zreyes@example.org,2020-06-29,UK,Email Campaign
5244,Hannah Haas,djensen@example.net,2022-06-19,Japan,Email Campaign
5245,Cynthia Gonzalez,robertschroeder@example.org,2015-09-23,Germany,Facebook Ads
5246,Robert Turner,fosterjohn@example.com,1980-11-28,Japan,Google Ads
5247,William Bentley,larsenpatrick@example.com,2017-06-21,USA,Referral
5248,Sarah Lopez,austinbenjamin@example.org,2020-05-12,USA,Referral
5249,Diane Sandoval,miaguerra@example.org,1971-12-28,India,Instagram
5250,Tammy Avila,randyschmidt@example.org,1973-02-17,Canada,Email Campaign
5251,Rebecca Ward,burnsashley@example.org,2012-02-05,China,Instagram
5252,George Wood,richard04@example.org,1981-04-09,China,Referral
5253,Barbara West,valdezronald@example.com,2006-08-28,USA,Instagram
5254,Amy Luna,phyllisrobertson@example.org,1981-10-09,China,Facebook Ads
5255,Sherri Woods,ndrake@example.com,1990-08-24,China,Facebook Ads
5256,Jose Lewis,kaylaparks@example.net,2016-03-02,Japan,Email Campaign
5257,John Horton,kharris@example.net,2021-09-17,India,Google Ads
5258,Edwin Smith,bethanymccormick@example.org,2001-01-10,Canada,Instagram
5259,Kenneth Alvarez,stevenbrandt@example.org,1998-02-18,USA,Instagram
5260,Bonnie Flowers,wangronnie@example.net,2017-12-14,UK,Organic
5261,Jacqueline Myers,belltyler@example.net,2012-11-03,Germany,Instagram
5262,Brandi Macdonald,jonesjoseph@example.org,1978-07-02,UK,Referral
5263,Bailey Jones,olivermisty@example.net,1998-03-26,Germany,Google Ads
5264,James Murphy,joneselizabeth@example.org,2014-05-01,USA,Facebook Ads
5265,Danielle Gutierrez,yroberts@example.net,1975-07-07,India,Organic
5266,Barbara Ewing,jamesward@example.org,2024-12-12,UK,Google Ads
5267,Jessica Holland,theresa96@example.org,1973-12-26,Germany,Referral
5268,William Lee,thompsonchristy@example.net,2025-10-01,USA,Google Ads
5269,Jasmine Freeman,alexis25@example.com,1984-09-19,China,Email Campaign
5270,Michael Wagner,annacampbell@example.net,1982-09-08,UK,Facebook Ads
